1992-10-14-VsiZbor-d015-03,16
1992-01-15-VsiZbor-d011-02,14
1990-09-28-ZbZdruDel-s005-02,13
1992-07-17-ZbObc-s041-02,13
1992-10-22-DruzPolZb-s047-05,13
1990-05-08-ZbZdruDel-s001-02,12
1992-10-14-ZbObc-s048-01,12
1992-10-29-DruzPolZb-s047-06,12
1990-07-18-VsiZbor-z003-01,11
1992-03-25-ZbObc-s035-02,11
1992-09-29-DruzPolZb-s042-06,11
1992-09-29-VsiZbor-s037-01,11
1991-07-17-VsiZbor-z016-01,10
1991-12-18-VsiZbor-z021-01,10
1991-12-23-VsiZbor-z022-01,10
1990-07-31-VsiZbor-z003-02,9
1990-11-08-VsiZbor-z005-01,9
1991-03-07-VsiZbor-s016-02,9
1991-03-19-VsiZbor-z010-01,9
1991-03-27-VsiZbor-z011-01,9
1991-04-17-VsiZbor-d006-01,9
1991-04-24-VsiZbor-z012-01,9
1991-05-22-VsiZbor-z014-01,9
1991-08-28-DruzPolZb-s023-03,9
1991-12-18-VsiZbor-d010-01,9
1991-12-23-VsiZbor-s028-01,9
1992-03-30-ZbObc-s034-05,9
1992-09-16-DruzPolZb-s042-05,9
1992-10-29-ZbObc-s042-03,9
1991-12-11-VsiZbor-z020-01,8
1992-01-22-VsiZbor-d010-04,8
1992-03-11-VsiZbor-z023-01,8
1992-09-10-VsiZbor-s036-02,8
1991-03-05-VsiZbor-z009-01,7
1992-04-09-DruzPolZb-s035-04,7
1992-05-20-ZbObc-s036-04,7
1992-09-24-DruzPolZb-s044-05,7
1991-10-02-ZbObc-s025-03,6
1991-11-20-VsiZbor-d009-01,6
1991-12-11-ZbObc-s027-04,6
1992-05-12-DruzPolZb-s037-02,6
1992-07-16-DruzPolZb-s040-03,6
1992-07-23-DruzPolZb-s040-05,6
1992-09-09-ZbObc-s044-01,6
1990-07-02-VsiZbor-z002-01,5
1990-10-12-VsiZbor-z004-01,5
1991-07-18-DruzPolZb-s020-02,5
1991-10-07-VsiZbor-z019-01,5
1991-12-11-DruzPolZb-s027-06,5
1992-05-12-ZbObc-s035-04,5
1992-10-07-ZbObc-s043-06,5
1992-10-08-VsiZbor-d015-02,5
1991-04-18-VsiZbor-d007-01,4
1991-05-08-DruzPolZb-s018-02,4
1991-06-24-VsiZbor-d008-02,4
1991-10-02-DruzPolZb-s025-07,4
1992-07-29-DruzPolZb-s041-02,4
1992-07-30-VsiZbor-d014-01,4
1992-09-09-DruzPolZb-s044-01,4
1990-07-13-VsiZbor-z001-01,3
1990-11-27-VsiZbor-s010-02,3
1990-12-20-VsiZbor-z007-01,3
1991-06-19-VsiZbor-s020-01,3
1992-02-19-VsiZbor-d011-03,3
1992-09-09-ZbZdruDel-s050-01,3
1991-10-08-DruzPolZb-s026-02,2
1991-12-27-VsiZbor-d010-02,2
1992-03-25-ZbObc-s033-05,2
1992-07-30-ZbZdruDel-s049-02,2
1992-09-09-VsiZbor-s036-01,2
1992-09-24-ZbObc-s044-05,2
1992-10-07-ZbZdruDel-s049-04,2
1991-10-08-ZbZdruDel-s031-02,1
1992-07-16-DruzPolZb-s037-06,1
1992-07-29-DruzPolZb-s037-07,1
1992-07-29-DruzPolZb-s038-07,1
1992-07-29-DruzPolZb-s040-06,1
1992-07-29-ZbObc-s036-05,1
1992-07-29-ZbObc-s037-02,1
1992-10-07-DruzPolZb-s044-07,1
1992-10-29-ZbObc-s047-05,1
1992-11-11-DruzPolZb-s042-07,1
1992-11-26-ZbObc-s043-07,1
1992-03-11-ZbObc-s032-05,0
1992-05-12-ZbObc-s033-06,0
1992-07-29-DruzPolZb-s039-06,0
1992-10-08-ZbZdruDel-s053-02,0
